latitude,longitude,Species richness
41.7481323,23.41142579,22
-46.31435361,168.2155693,27
56.46896328,33.99267409,40
46.57313153,15.6468437,13
42.57729883,23.26975914,41
52.91479718,-2.771903356,17
-2.703943921,11.21976107,24
30.55438409,114.4093279,23
43.48146536,-80.94897418,14
42.22938222,23.3489258,28
60.8897959,68.70308521,60
43.11479875,23.1343425,43
64.15021205,100.5280801,49
-1.697694083,101.26558,39
57.44812979,-3.634403218,25
58.87521289,26.25100867,10
-7.910193089,21.40309278,9
61.16062919,-149.7427132,38
41.58354899,23.21559249,1
-7.953943082,-14.32606817,10
-1.233110823,103.6197463,11
46.82729815,6.171845213,24
42.21479889,126.5176593,32
53.63771373,-2.838570012,18
57.17521316,12.59684418,43
41.82521562,24.12600901,46
41.42521568,25.94059205,3
53.31479712,35.34475721,31
41.70646564,23.50725911,35
39.35438268,-106.6031367,26
41.95229893,-75.26564176,50
-3.972693718,-79.08022448,122
-1.143527504,103.5697463,12
53.76271371,156.5572378,18
42.23146556,23.3489258,25
55.07313017,-6.211486139,31
41.71479897,23.46767578,36
42.34604887,126.359326,31
-3.572693782,143.6176566,63
78.0168765,14.38851056,6
68.03146143,19.76559304,25
5.160638154,-52.65939537,21
46.63771485,10.24267789,6
46.27521491,-86.64688994,31
42.12313224,23.48225911,18
58.43146296,-3.428153251,47
45.78979832,14.29267725,18
73.50646055,80.54683331,18
-0.643527585,-90.33230601,12
74.4689604,-20.57398384,69
46.5460482,-86.05939003,48
53.76063038,156.5572378,18
42.58354883,23.26767581,39
-40.67060451,-72.16980892,17
49.20438111,-122.7468842,35
53.83354703,17.57601005,38
47.58979803,8.780178129,9
42.58354883,23.29267581,7
45.49396503,-74.80522516,54
51.91688067,14.31767724,37
38.83354943,-107.0760533,19
-45.78102036,170.5551522,28
60.8897959,68.68850188,19
-46.13310364,168.063486,35
-13.91644213,-171.7489597,0
-37.92477162,175.5551514,33
41.42313235,23.65100908,48
46.47521488,-84.99480687,48
40.90021577,45.6030889,78
60.90021257,68.68225188,42
42.98146544,-8.003152519,17
-43.24768743,172.5551519,26
41.74396563,24.38225897,15
57.17521316,12.63434418,47
-1.233110823,103.6197463,20
47.16688143,-88.25522301,55
78.65854306,16.34892692,4
-53.37893581,-71.2656424,29
4.979388183,-75.33647508,40
59.8731294,12.30517756,40
4.989804847,-75.33022508,50
47.59188136,8.771844797,7
52.93563051,-2.759403358,23
47.12729811,6.988511749,44
52.98354717,46.4614221,23
56.90646321,82.64683298,28
-4.116443695,-79.08439115,44
60.78354592,22.78642589,31
16.18980306,-96.49897169,5
43.33146538,22.85934254,40
-42.61227087,171.5718187,38
53.38771377,47.99267185,58
42.61479883,23.30934247,33
57.17312983,12.71351083,46
60.8897959,68.68850188,16
50.21063095,-61.24897733,31
46.7356315,10.42809453,18
41.70854897,23.46975911,32
42.12313224,23.46975911,42
51.12521413,-55.92606152,46
17.02938625,120.9009935,57
53.76063038,156.5572378,25
-1.235194157,103.6197463,9
52.47521392,17.88851,70
-1.143527504,103.5697463,14
41.61688232,24.66559225,18
-0.643527585,-90.32605601,13
42.58563217,23.3301758,37
46.97313146,6.713511793,31
19.11271925,99.45933029,13
-1.143527504,103.5697463,9
47.58979803,8.778094796,7
41.95438227,-7.919819199,9
49.12313112,-122.9698008,41
54.20021364,155.8926546,23
18.26896939,-97.48855487,25
53.76063038,156.5572378,24
53.8127137,16.58642688,7
47.5939647,8.767678131,3
42.14813224,23.78850906,29
52.41896393,17.36559342,62
42.6002155,23.27184248,47
